"","peaks","fips","cases","county","state","Region","lat","lng","population","per_dem","urban_code","median.income","unemployed.rate"
"7005","peak 3","17011",2.57142857142857,"Bureau","Illinois","Midwest",41.4041,-89.5287,33122,0.382528392795687,7,57935,4.2
"7006","peak 3","17013",1,"Calhoun","Illinois","Midwest",39.1693,-90.6676,4830,0.244139920663541,1,63373,4.3
"7007","peak 3","17015",3.14285714285714,"Carroll","Illinois","Midwest",42.0687,-89.9343,14466,0.34247258225324,7,56468,3.7
"7008","peak 3","17017",4.28571428571429,"Cass","Illinois","Midwest",39.9735,-90.2474,12493,0.303229440480661,6,51011,4.3
"7009","peak 3","17019",49.2857142857143,"Champaign","Illinois","Midwest",40.1401,-88.1992,209922,0.597135024275908,3,53485,4.4
"7010","peak 3","17021",5.28571428571429,"Christian","Illinois","Midwest",39.5458,-89.2773,32931,0.267526536657615,6,51573,4.7
"7011","peak 3","17023",5.57142857142857,"Clark","Illinois","Midwest",39.3336,-87.7877,15716,0.238539796529025,6,58323,4.3
"7012","peak 3","17025",12.2857142857143,"Clay","Illinois","Midwest",38.7542,-88.4902,13287,0.163646905348601,7,49377,4.8
"7013","peak 3","17027",16.2857142857143,"Clinton","Illinois","Midwest",38.6065,-89.4225,37634,0.233839908400125,1,67201,2.9
"7014","peak 3","17029",16.4285714285714,"Coles","Illinois","Midwest",39.5203,-88.2218,51353,0.356852163142529,5,50467,4.7
"7015","peak 3","17031",631.428571428571,"Cook","Illinois","Midwest",41.8401,-87.8168,5198275,0.743505532655093,1,69375,8.7
"7016","peak 3","17033",9.28571428571429,"Crawford","Illinois","Midwest",39.0027,-87.7596,18972,0.233238004448681,7,50352,4.5
"7017","peak 3","17035",5.71428571428571,"Cumberland","Illinois","Midwest",39.2734,-88.2402,10836,0.195213675213675,9,53991,3.4
"7018","peak 3","17037",19,"DeKalb","Illinois","Midwest",41.8935,-88.7703,104366,0.513513513513513,1,64676,5.2
"7019","peak 3","17039",4.28571428571429,"De Witt","Illinois","Midwest",40.1746,-88.9041,15932,0.273055832502493,3,59521,4.4
"7020","peak 3","17041",5.85714285714286,"Douglas","Illinois","Midwest",39.7694,-88.2174,19623,0.266552511415525,6,64283,3.1
"7021","peak 3","17043",130.857142857143,"DuPage","Illinois","Midwest",41.852,-88.0856,929060,0.579762670492966,1,96354,5.5
"7022","peak 3","17045",6.85714285714286,"Edgar","Illinois","Midwest",39.6786,-87.7456,17407,0.230234260614934,6,51333,3.6
"7023","peak 3","17047",6.57142857142857,"Edwards","Illinois","Midwest",38.4165,-88.0533,6455,0.144893111638955,9,54930,4.4
"7024","peak 3","17049",10.1428571428571,"Effingham","Illinois","Midwest",39.0598,-88.5899,34137,0.194728292197244,7,58943,3.3
"7025","peak 3","17051",8.28571428571429,"Fayette","Illinois","Midwest",39.0002,-89.0241,21565,0.181222707423581,6,48913,4.3
"7026","peak 3","17053",7.85714285714286,"Ford","Illinois","Midwest",40.5972,-88.2233,13270,0.251758289077078,3,55369,3.8
"7027","peak 3","17055",20.1428571428571,"Franklin","Illinois","Midwest",37.9923,-88.9242,38923,0.254968128983877,4,43695,6
"7028","peak 3","17057",7.28571428571429,"Fulton","Illinois","Midwest",40.4728,-90.2075,35092,0.388842382205214,6,50461,5
"7029","peak 3","17059",4.85714285714286,"Gallatin","Illinois","Midwest",37.7627,-88.2304,5064,0.232523364485981,8,46515,5.6
"7030","peak 3","17061",8.85714285714286,"Greene","Illinois","Midwest",39.3562,-90.3905,13132,0.216637224987956,6,52116,3.8
"7031","peak 3","17063",12.1428571428571,"Grundy","Illinois","Midwest",41.2851,-88.4185,50666,0.359810114753486,1,83135,6
"7032","peak 3","17065",4.71428571428571,"Hamilton","Illinois","Midwest",38.0815,-88.5391,8176,0.190608373814481,7,51031,4
"7033","peak 3","17067",6.42857142857143,"Hancock","Illinois","Midwest",40.4037,-91.1647,17983,0.246722796546947,7,53724,3.9
"7034","peak 3","17069",2.14285714285714,"Hardin","Illinois","Midwest",37.5182,-88.2668,3939,0.207678075855689,9,44573,6.2
"7035","peak 3","17071",1.42857142857143,"Henderson","Illinois","Midwest",40.818,-90.9251,6809,0.324671772428884,9,55535,3.4
"7036","peak 3","17073",14.5714285714286,"Henry","Illinois","Midwest",41.3531,-90.1314,49267,0.381206225680934,2,61680,4.3
"7037","peak 3","17075",12,"Iroquois","Illinois","Midwest",40.7473,-87.8243,27812,0.207063514668186,6,51542,3.8
"7038","peak 3","17077",24.7142857142857,"Jackson","Illinois","Midwest",37.7851,-89.3821,57977,0.492208135235077,3,37308,5.1
"7039","peak 3","17079",8.14285714285714,"Jasper","Illinois","Midwest",39.0101,-88.1538,9594,0.180272108843537,7,59980,3.5
"7040","peak 3","17081",15,"Jefferson","Illinois","Midwest",38.3005,-88.924,37985,0.264280798348245,7,50531,5.7
"7041","peak 3","17083",7.14285714285714,"Jersey","Illinois","Midwest",39.0855,-90.3565,21937,0.24757525083612,1,63351,3.8
"7042","peak 3","17085",2.28571428571429,"Jo Daviess","Illinois","Midwest",42.3658,-90.2125,21588,0.408883553421369,6,62522,3.5
"7043","peak 3","17087",9.28571428571429,"Johnson","Illinois","Midwest",37.4597,-88.8809,12494,0.198604651162791,8,55022,5.3
"7044","peak 3","17089",70.5714285714286,"Kane","Illinois","Midwest",41.9388,-88.4286,531376,0.561360382273284,1,84311,5.3
"7045","peak 3","17091",22.5714285714286,"Kankakee","Illinois","Midwest",41.1377,-87.8618,110637,0.405104018865285,3,60763,5.9
"7046","peak 3","17093",24.1428571428571,"Kendall","Illinois","Midwest",41.5906,-88.4288,126054,0.516595280741375,1,105586,5.6
"7047","peak 3","17095",11.2857142857143,"Knox","Illinois","Midwest",40.9318,-90.2132,50508,0.461236802413273,4,43404,5.8
"7048","peak 3","17097",100.571428571429,"Lake","Illinois","Midwest",42.3233,-88.0037,701473,0.610589066184656,1,92638,4.7
"7049","peak 3","17099",16.4285714285714,"LaSalle","Illinois","Midwest",41.344,-88.8859,109737,0.418046681444778,4,59528,5.4
"7050","peak 3","17101",6,"Lawrence","Illinois","Midwest",38.72,-87.7268,16033,0.220959202740579,7,47114,5.4
"7051","peak 3","17103",4.14285714285714,"Lee","Illinois","Midwest",41.7461,-89.3003,34389,0.389720194647202,6,57619,4.1
"7052","peak 3","17105",9.85714285714286,"Livingston","Illinois","Midwest",40.8916,-88.5577,36040,0.268720158378945,4,54422,4.2
"7053","peak 3","17107",10.2857142857143,"Logan","Illinois","Midwest",40.1245,-89.3675,29003,0.28885211373552,6,53806,4.2
"7054","peak 3","17109",5.57142857142857,"McDonough","Illinois","Midwest",40.4562,-90.6779,30479,0.406349206349206,5,49048,4.4
"7055","peak 3","17111",36.5714285714286,"McHenry","Illinois","Midwest",42.3244,-88.4523,307714,0.474875135194254,1,89379,5.6
"7056","peak 3","17113",40.8571428571429,"McLean","Illinois","Midwest",40.4909,-88.8473,172578,0.502729176440971,3,69230,4.2
"7057","peak 3","17115",45,"Macon","Illinois","Midwest",39.86,-88.9616,105528,0.401866888047462,3,52259,6.9
"7058","peak 3","17117",20.1428571428571,"Macoupin","Illinois","Midwest",39.261,-89.9245,45463,0.305982550893228,1,54174,3.9
"7059","peak 3","17119",61.5714285714286,"Madison","Illinois","Midwest",38.8297,-89.9049,264776,0.420448101891566,1,66591,4.5
"7060","peak 3","17121",20.2857142857143,"Marion","Illinois","Midwest",38.6496,-88.919,37743,0.258632517722387,4,52291,5.4
"7061","peak 3","17123",3,"Marshall","Illinois","Midwest",41.0332,-89.3448,11679,0.315996847911742,2,63628,4.9
"7062","peak 3","17125",5.42857142857143,"Mason","Illinois","Midwest",40.2396,-89.9168,13621,0.293378657995862,6,51967,4.9
"7063","peak 3","17127",8,"Massac","Illinois","Midwest",37.219,-88.7077,14219,0.253006746846583,7,54159,5.1
"7064","peak 3","17129",3.85714285714286,"Menard","Illinois","Midwest",40.0274,-89.8022,12306,0.29076790336497,3,77306,3.5
"7065","peak 3","17131",9,"Mercer","Illinois","Midwest",41.2053,-90.7414,15589,0.367960511554858,2,62241,4.1
"7066","peak 3","17133",7.71428571428571,"Monroe","Illinois","Midwest",38.2784,-90.1773,34168,0.309770819579364,1,90904,2.7
"7067","peak 3","17135",9.57142857142857,"Montgomery","Illinois","Midwest",39.231,-89.4789,28828,0.283772981614708,6,51665,4.8
"7068","peak 3","17137",7.71428571428571,"Morgan","Illinois","Midwest",39.7156,-90.2015,34247,0.331050675014674,4,55937,4.3
"7069","peak 3","17139",5.42857142857143,"Moultrie","Illinois","Midwest",39.6415,-88.6193,14641,0.24644128113879,6,65472,3
"7070","peak 3","17141",10.7142857142857,"Ogle","Illinois","Midwest",42.0426,-89.3207,51025,0.35793470007593,4,63565,5.2
"7071","peak 3","17143",44.5714285714286,"Peoria","Illinois","Midwest",40.788,-89.76,182770,0.518952520453003,2,57717,6.8
"7072","peak 3","17145",11.5714285714286,"Perry","Illinois","Midwest",38.0837,-89.367,21251,0.25935855426472,6,56880,5
"7073","peak 3","17147",3.57142857142857,"Piatt","Illinois","Midwest",40.0103,-88.5911,16401,0.337935235001523,3,72265,3.4
"7074","peak 3","17149",8.14285714285714,"Pike","Illinois","Midwest",39.6225,-90.8863,15672,0.18631512868801,7,54309,3.5
"7075","peak 3","17151",1.57142857142857,"Pope","Illinois","Midwest",37.4127,-88.5615,4203,0.199080459770115,8,46478,4.5
"7076","peak 3","17153",4.28571428571429,"Pulaski","Illinois","Midwest",37.223,-89.1266,5510,0.338654503990878,8,38506,8
"7077","peak 3","17155",0.142857142857143,"Putnam","Illinois","Midwest",41.2045,-89.2858,5721,0.394690265486726,8,74367,4.5
"7078","peak 3","17157",10.1428571428571,"Randolph","Illinois","Midwest",38.0521,-89.8252,32295,0.240912139503689,6,58444,3.8
"7079","peak 3","17159",10.8571428571429,"Richland","Illinois","Midwest",38.7124,-88.0851,15766,0.226962668981769,7,49775,3.8
"7080","peak 3","17161",34.8571428571429,"Rock Island","Illinois","Midwest",41.4673,-90.5674,143873,0.549126719248096,2,57772,5.1
"7081","peak 3","17163",45.1428571428571,"St. Clair","Illinois","Midwest",38.4703,-89.9284,262338,0.533355710984825,1,57726,5.6
"7082","peak 3","17165",17.2857142857143,"Saline","Illinois","Midwest",37.7531,-88.5407,23994,0.251510505906754,6,48547,6
"7083","peak 3","17167",50.7142857142857,"Sangamon","Illinois","Midwest",39.7582,-89.6589,196861,0.466983608748365,3,61768,5.2
"7084","peak 3","17169",1.71428571428571,"Schuyler","Illinois","Midwest",40.158,-90.6151,6953,0.272588055130168,7,56015,3.3
"7085","peak 3","17171",3.71428571428571,"Scott","Illinois","Midwest",39.6441,-90.4747,5005,0.208682962422474,9,61231,3.9
"7086","peak 3","17173",6,"Shelby","Illinois","Midwest",39.3911,-88.8055,21737,0.206993469455237,6,61376,3.6
"7087","peak 3","17175",1.57142857142857,"Stark","Illinois","Midwest",41.0934,-89.7975,5447,0.282397782397782,2,54804,4.9
"7088","peak 3","17177",5.71428571428571,"Stephenson","Illinois","Midwest",42.3518,-89.6623,45093,0.410694847605225,4,51786,4.9
"7089","peak 3","17179",26.2857142857143,"Tazewell","Illinois","Midwest",40.5075,-89.5134,133195,0.359429986531694,2,66206,4.5
"7090","peak 3","17181",4.28571428571429,"Union","Illinois","Midwest",37.4713,-89.2551,16968,0.289645103324349,6,51575,4.8
"7091","peak 3","17183",36.5714285714286,"Vermilion","Illinois","Midwest",40.1834,-87.7328,77563,0.326243600278111,3,46295,5.8
"7092","peak 3","17185",9.14285714285714,"Wabash","Illinois","Midwest",38.4461,-87.8443,11546,0.223470661672909,7,54249,4
"7093","peak 3","17187",3.57142857142857,"Warren","Illinois","Midwest",40.8488,-90.615,17146,0.389954568399798,6,53621,3.8
"7094","peak 3","17189",3.42857142857143,"Washington","Illinois","Midwest",38.3522,-89.4105,14058,0.207170811766191,6,64297,2.4
"7095","peak 3","17191",12.1428571428571,"Wayne","Illinois","Midwest",38.4296,-88.4256,16402,0.139663489822332,7,51829,4.3
"7096","peak 3","17193",11,"White","Illinois","Midwest",38.0875,-88.1796,13868,0.204144798815772,6,51388,4.4
"7097","peak 3","17195",5.14285714285714,"Whiteside","Illinois","Midwest",41.7562,-89.9141,56016,0.447598173515982,4,50880,4.3
"7098","peak 3","17197",113.285714285714,"Will","Illinois","Midwest",41.445,-87.9786,689315,0.531137911316733,1,90249,7
"7099","peak 3","17199",36,"Williamson","Illinois","Midwest",37.7303,-88.9299,67102,0.302588277150227,3,56958,5.1
"7100","peak 3","17201",55.1428571428571,"Winnebago","Illinois","Midwest",42.3363,-89.1609,284819,0.501573878318064,2,59510,8.4
"7101","peak 3","17203",8.57142857142857,"Woodford","Illinois","Midwest",40.7882,-89.2111,38700,0.286538282630942,2,77117,3.5
"7102","peak 3","18001",12.8571428571429,"Adams","Indiana","Midwest",40.7457,-84.9366,35376,0.227742979801534,6,53532,2.6
"7103","peak 3","18003",156.285714285714,"Allen","Indiana","Midwest",41.0909,-85.0666,372575,0.432860978696727,2,56838,4.5
"7104","peak 3","18005",25,"Bartholomew","Indiana","Midwest",39.206,-85.8976,82481,0.356947702497585,3,71181,3.6
"7105","peak 3","18007",5.14285714285714,"Benton","Indiana","Midwest",40.6063,-87.3109,8677,0.245260087506077,3,55016,3.4
"7106","peak 3","18009",3.57142857142857,"Blackford","Indiana","Midwest",40.4736,-85.3248,12013,0.257196261682243,6,46811,4.5
"7107","peak 3","18011",11.2857142857143,"Boone","Indiana","Midwest",40.0508,-86.4687,65544,0.395742471443406,1,84137,2.7
"7108","peak 3","18013",6.71428571428571,"Brown","Indiana","Midwest",39.1962,-86.2274,15064,0.338046988085959,1,59617,4.2
"7109","peak 3","18015",3.42857142857143,"Carroll","Indiana","Midwest",40.5828,-86.5635,20074,0.234228541337546,3,58965,3.6
"7110","peak 3","18017",15.4285714285714,"Cass","Indiana","Midwest",40.7615,-86.346,37880,0.283195157257534,4,51777,4
"7111","peak 3","18019",63,"Clark","Indiana","Midwest",38.4772,-85.7073,116507,0.399056489657675,1,59441,4.1
"7112","peak 3","18021",17.5714285714286,"Clay","Indiana","Midwest",39.3928,-87.1158,26234,0.208037825059102,3,54349,4.7
"7113","peak 3","18023",8.71428571428571,"Clinton","Indiana","Midwest",40.3017,-86.4751,32273,0.259556722526836,6,55336,3.6
"7114","peak 3","18025",10.1428571428571,"Crawford","Indiana","Midwest",38.2924,-86.4517,10569,0.274069579288026,8,44332,4
"7115","peak 3","18027",18.5714285714286,"Daviess","Indiana","Midwest",38.7024,-87.072,33120,0.181445541241425,7,56611,2.9
"7116","peak 3","18029",26.7142857142857,"Dearborn","Indiana","Midwest",39.1452,-84.9732,49479,0.214553047315132,1,71351,3.7
"7117","peak 3","18031",14.2857142857143,"Decatur","Indiana","Midwest",39.307,-85.5011,26562,0.198502482298364,6,60891,3.3
"7118","peak 3","18033",17.1428571428571,"DeKalb","Indiana","Midwest",41.3976,-84.9991,42927,0.253005909924598,4,59714,3.4
"7119","peak 3","18035",41.7142857142857,"Delaware","Indiana","Midwest",40.2275,-85.3969,115020,0.424851113278413,3,45912,4.9
"7120","peak 3","18037",22.4285714285714,"Dubois","Indiana","Midwest",38.3643,-86.8798,42543,0.289021589343133,5,63869,2.9
"7121","peak 3","18039",46.4285714285714,"Elkhart","Indiana","Midwest",41.5974,-85.8587,204558,0.350975304824768,3,55782,3.2
"7122","peak 3","18041",12.5714285714286,"Fayette","Indiana","Midwest",39.64,-85.1788,23194,0.220698500394633,6,48499,5.4
"7123","peak 3","18043",35.1428571428571,"Floyd","Indiana","Midwest",38.3189,-85.9068,77320,0.418903401751112,1,64614,3.5
"7124","peak 3","18045",10,"Fountain","Indiana","Midwest",40.1209,-87.242,16430,0.203981968444778,6,55337,3.5
"7125","peak 3","18047",11.1428571428571,"Franklin","Indiana","Midwest",39.4149,-85.0602,22774,0.178083333333333,6,67315,3.4
"7126","peak 3","18049",7,"Fulton","Indiana","Midwest",41.047,-86.2635,20096,0.249262053132174,7,55011,4.1
"7127","peak 3","18051",17,"Gibson","Indiana","Midwest",38.3119,-87.5846,33656,0.248932615555968,6,61872,3.1
"7128","peak 3","18053",22.7142857142857,"Grant","Indiana","Midwest",40.5158,-85.6547,66452,0.295113958540447,4,47509,4.2
"7129","peak 3","18055",10.8571428571429,"Greene","Indiana","Midwest",39.0364,-86.962,32159,0.229234307359307,6,51918,4.2
"7130","peak 3","18057",87.2857142857143,"Hamilton","Indiana","Midwest",40.0725,-86.052,323117,0.455620905262398,1,107710,2.9
"7131","peak 3","18059",24.2857142857143,"Hancock","Indiana","Midwest",39.8236,-85.7733,75164,0.300505697839715,1,77905,3.4
"7132","peak 3","18061",29.2857142857143,"Harrison","Indiana","Midwest",38.1952,-86.1113,39940,0.264034394149041,1,64270,3.3
"7133","peak 3","18063",53.5714285714286,"Hendricks","Indiana","Midwest",39.7695,-86.51,163799,0.368385966894526,1,85827,3.2
"7134","peak 3","18065",25.7142857142857,"Henry","Indiana","Midwest",39.9311,-85.3964,48255,0.263623395149786,4,49293,4.1
"7135","peak 3","18067",59.5714285714286,"Howard","Indiana","Midwest",40.4836,-86.117,82331,0.327418163918287,3,54048,7.7
"7136","peak 3","18069",34,"Huntington","Indiana","Midwest",40.8292,-85.4881,36359,0.238656122048348,6,54565,3.3
"7137","peak 3","18071",19.8571428571429,"Jackson","Indiana","Midwest",38.9064,-86.0375,44025,0.22361991891049,4,59472,3.8
"7138","peak 3","18073",11,"Jasper","Indiana","Midwest",41.023,-87.1161,33447,0.245428109854604,1,65352,4.8
"7139","peak 3","18075",8.14285714285714,"Jay","Indiana","Midwest",40.438,-85.0057,20840,0.227632667533388,6,49447,3.2
"7140","peak 3","18077",14.8571428571429,"Jefferson","Indiana","Midwest",38.7858,-85.4385,32201,0.321902429067157,6,53378,4
"7141","peak 3","18079",18.2857142857143,"Jennings","Indiana","Midwest",38.9969,-85.628,27710,0.205942372051261,6,55022,4.5
"7142","peak 3","18081",84,"Johnson","Indiana","Midwest",39.49,-86.1016,153716,0.318688963900126,1,74427,3.3
"7143","peak 3","18083",37.1428571428571,"Knox","Indiana","Midwest",38.6891,-87.418,37065,0.254012866154519,5,48760,3.4
"7144","peak 3","18085",17.7142857142857,"Kosciusko","Indiana","Midwest",41.2441,-85.8607,79035,0.233716153910638,4,64677,3.2
"7145","peak 3","18087",2.14285714285714,"LaGrange","Indiana","Midwest",41.6426,-85.4265,39193,0.221480297188,6,70746,2.6
"7146","peak 3","18089",86.4285714285714,"Lake","Indiana","Midwest",41.4171,-87.3822,485707,0.567704449980905,1,57280,8.4
"7147","peak 3","18091",24.5714285714286,"LaPorte","Indiana","Midwest",41.546,-86.74,110154,0.454061386459346,3,56427,6.3
"7148","peak 3","18093",40.7142857142857,"Lawrence","Indiana","Midwest",38.8412,-86.4835,45548,0.235957193816885,6,56261,4.2
"7149","peak 3","18095",67.4285714285714,"Madison","Indiana","Midwest",40.1616,-85.7194,129455,0.376962137740621,1,54145,5.2
"7150","peak 3","18097",337.857142857143,"Marion","Indiana","Midwest",39.7817,-86.1385,951869,0.635934079190183,1,50707,5.5
"7151","peak 3","18099",11.8571428571429,"Marshall","Indiana","Midwest",41.3248,-86.2618,46461,0.286646258844783,6,53695,3.2
"7152","peak 3","18101",7.42857142857143,"Martin","Indiana","Midwest",38.708,-86.8031,10212,0.19653965785381,7,56735,3
"7153","peak 3","18103",21.1428571428571,"Miami","Indiana","Midwest",40.7695,-86.045,35815,0.22351965729289,6,53658,5.4
"7154","peak 3","18105",27.7142857142857,"Monroe","Indiana","Midwest",39.1609,-86.5231,146461,0.631201406153505,3,53113,3.8
"7155","peak 3","18107",17.8571428571429,"Montgomery","Indiana","Midwest",40.0404,-86.8933,38287,0.244970345388999,6,54366,3.2
"7156","peak 3","18109",31.5714285714286,"Morgan","Indiana","Midwest",39.4816,-86.4462,69922,0.215188473132553,1,63414,3.5
"7157","peak 3","18111",1.14285714285714,"Newton","Indiana","Midwest",40.9558,-87.3976,13992,0.228948566226673,1,61457,4.8
